"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Myo1d",0.274671450357518,0.147031220118776,0.147031220118776,0.171604863034423,0.171604863034423,0.126026760101808,0.255622703102295,0.10502230008484,0.10502230008484,0.0753002015087273,0.10502230008484,0.183891684492246,0.234618243085327,0.0963046615256953,0.201326961610536,0.10502230008484,0.138313581559631,0.243335881644472,0.10502230008484,0.126026760101808,0.171604863034423,0.201326961610536,0.183891684492246,0.147031220118776,0.0840178400678722,0.160555071713577,0.129595943000487,0.0963046615256953,0.0840178400678722,0.168035680135744,0.126026760101808,0.129595943000487,0.180322501593567,0.147031220118776,0.180322501593567,0.168035680135744,0.0420089200339361,0.10502230008484,0.138313581559631,0.153793145916177,0.0420089200339361,0.108591482983518,0.0630133800509041,0.129595943000487,0.201326961610536,0.150600403017455,0.129595943000487,0.138313581559631,0.195802065950113,0.10502230008484,0.213613783068359,0.147031220118776,0.241380168882727,0.117309121542663,0.213613783068359,0.196178505950069,0.204896144509214,0.192609323051391,0.180322501593567,0.021004460016968,0.259191886000973,0.255622703102295,0.204896144509214,0.0840178400678722,0.192609323051391,0.138313581559631,0.0420089200339361,0.234618243085327,0.0840178400678722,0.26434034166144,0.10502230008484,0.213613783068359,0.168035680135744,0.159318041576599,0.180322501593567,0.147031220118776,0.117309121542663,0.10502230008484,0.147031220118776,0.168035680135744,0.150600403017455,0.225900604526182,0.189040140152712,0.0993141821983733,0.108304246962491,0.207618429160865,0.077653332805875,0.216608493924983,0.194947644532485,0.164296730375868,0.0866433975699932,0.173286795139986,0.15530666561175,0.194947644532485,0.120975031590872,0.180260031118555,0.12996509635499,0.151625945747488,0.176967515004248,0.0866433975699932
"AI662270",0.597253156409352,0.609163537867219,0.454993951951086,0.495389401848088,0.632123710645931,0.551298613476781,0.63569289354461,0.455370391951042,0.313487627492732,0.444662843255007,0.469236486170653,0.569110330595027,0.554491356375503,0.309918444594054,0.460518847611509,0.507676223305911,0.330922904611022,0.485092490527155,0.370976111883214,0.486671763288943,0.569110330595027,0.463711590510231,0.446276313391941,0.463234367571802,0.563585434934604,0.442707130493263,0.465667303271975,0.544536687679381,0.406223106119749,0.484716050527199,0.548105870578059,0.556823509137204,0.355496547526668,0.796624405258143,0.448232026153685,0.554491356375503,0.472805669069332,0.442707130493263,0.362258473324069,0.537398321882024,0.432376021797184,0.602025172069862,0.542580974917636,0.433989491934118,0.475998411968054,0.21004460016968,0.548105870578059,0.448232026153685,0.472805669069332,0.451801209052364,0.477954124729798,0.523532227662413,0.535819049120236,0.414940744678894,0.51800733200199,0.749432832188594,0.602025172069862,0.640841349205076,0.514814589103268,0.472805669069332,0.509289693442845,0.379693750442358,0.511245406204589,0.556823509137204,0.364214186085813,0.575872256392427,0.484716050527199,0.506096950544123,0.451801209052364,0.442707130493263,0.439514387594541,0.469236486170653,0.602401612069818,0.593683973510673,0.446276313391941,0.560016252035926,0.430420309035439,0.528338440698068,0.4938101290863,0.385218646102781,0.388411389001503,0.558436979274138,0.423658383238039,0.328593460751736,0.559536630383812,0.469212512949557,0.496570910991867,0.534195061127052,0.350254310144235,0.490873362342055,0.341264245380116,0.487580846227748,0.449568492342608,0.438561598792941,0.422598298050254,0.44057842757849,0.528497512477241,0.393576008929231,0.655170092717924,0.294261826730858
"Ccl9",0.0840178400678722,0.171604863034423,0.138313581559631,0.0963046615256953,0.0840178400678722,0.117309121542663,0.10502230008484,0.0963046615256953,0.126026760101808,0.108591482983518,0.021004460016968,0.0630133800509041,0.159318041576599,0.0630133800509041,0.10502230008484,0.138313581559631,0.021004460016968,0.192609323051391,0.117309121542663,0.159318041576599,0.171604863034423,0.0840178400678722,0.021004460016968,0.0630133800509041,0.021004460016968,0.10502230008484,0.0840178400678722,0.0753002015087273,0.180322501593567,0.0840178400678722,0,0.129595943000487,0.147031220118776,0.0420089200339361,0.0542957414917592,0.0963046615256953,0.117309121542663,0.145075507357032,0.145075507357032,0.0630133800509041,0,0.129595943000487,0.126026760101808,0.0630133800509041,0.129595943000487,0.021004460016968,0.10502230008484,0.0875870229665505,0.159318041576599,0.0420089200339361,0.0420089200339361,0.178366788831823,0.250097807441872,0.159318041576599,0.138313581559631,0.138313581559631,0.208088887407936,0.201326961610536,0.0963046615256953,0.159318041576599,0.154169585916133,0.132788685899209,0.0753002015087273,0.129595943000487,0.0630133800509041,0.126026760101808,0.0542957414917592,0.0542957414917592,0.0630133800509041,0.10502230008484,0.0907797658652724,0.0542957414917592,0.168035680135744,0.0753002015087273,0.0630133800509041,0.0753002015087273,0.0542957414917592,0.0963046615256953,0.0630133800509041,0.117309121542663,0.126026760101808,0.129595943000487,0.021004460016968,0.0433216987849966,0.0993141821983733,0.077653332805875,0.133645816219252,0.108304246962491,0.108304246962491,0.0649825481774949,0.0649825481774949,0.111984966826753,0.0502949347635656,0.164296730375868,0.077653332805875,0.0433216987849966,0.111984966826753,0.0433216987849966,0.14263588098337,0.0433216987849966
"Acaca",0.234618243085327,0.24690506454315,0.26434034166144,0.259191886000973,0.126026760101808,0.180322501593567,0.147031220118776,0.327353721712344,0.147031220118776,0.24690506454315,0.274671450357518,0.24690506454315,0.180322501593567,0.192609323051391,0.10502230008484,0.234618243085327,0.288913984577086,0.201326961610536,0.273057980220584,0.222331421627504,0.255622703102295,0.159318041576599,0.180322501593567,0.108591482983518,0.222331421627504,0.24690506454315,0.276627163119263,0.201326961610536,0.147031220118776,0.297631623136231,0.171604863034423,0.222331421627504,0.234618243085327,0.339640543170167,0.213613783068359,0.222331421627504,0.192609323051391,0.255622703102295,0.285344801678408,0.376501007543636,0.180322501593567,0.183891684492246,0.201326961610536,0.222331421627504,0.267909524560118,0.180322501593567,0.129595943000487,0.138313581559631,0.313487627492732,0.117309121542663,0.192609323051391,0.285344801678408,0.267909524560118,0.129595943000487,0.243335881644472,0.213613783068359,0.183891684492246,0.117309121542663,0.26434034166144,0.276627163119263,0.297631623136231,0.276627163119263,0.147031220118776,0.204896144509214,0.222331421627504,0.318636083153199,0.171604863034423,0.180322501593567,0.201326961610536,0.339640543170167,0.306349261695376,0.243335881644472,0.24690506454315,0.124071047340064,0.0840178400678722,0.201326961610536,0.180322501593567,0.243335881644472,0.222331421627504,0.138313581559631,0.150600403017455,0.220375708865759,0.225900604526182,0.232959998417625,0.207618429160865,0.14263588098337,0.173286795139986,0.216608493924983,0.28527176196674,0.236252514531932,0.198628364396747,0.211299149025127,0.241950063181743,0.250940127945861,0.15530666561175,0.133645816219252,0.250940127945861,0.254620847810123,0.29794254659512,0.241950063181743
"Mpo",0.474708726682636,0.35192736462799,0.426373903198333,0.46458278485223,0.309918444594054,0.368031755869467,0.383262933341037,0.498641272629576,0.209567377231252,0.484716050527199,0.201326961610536,0.255622703102295,0.218285015790397,0.442707130493263,0.589595971194416,0.461755877748486,0.339640543170167,0.458186694849808,0.424418190436588,0.346402468967567,0.33559413733306,0.213613783068359,0.361231153576321,0.366051295837826,0.430420309035439,0.467750597243332,0.367406928984535,0.345112783682149,0.162887224475278,0.524451945682199,0.330922904611022,0.404267393358005,0.4819931314629,0.330069241672637,0.381649463204103,0.372931824644958,0.442707130493263,0.47637485196801,0.290151014714063,0.35868929042539,0.171604863034423,0.399844547520942,0.409415849018471,0.35868929042539,0.295675910374486,0.517240125699436,0.535766393971795,0.23555071759038,0.474463753397788,0.463711590510231,0.201326961610536,0.243335881644472,0.393459061723498,0.313487627492732,0.378666430694611,0.354352901224158,0.76548456828163,0.243335881644472,0.255622703102295,0.364839012970745,0.502316595847987,0.451801209052364,0.372078161706573,0.374168854781936,0.360167780248706,0.712230125190314,0.489069971132046,0.507199000367483,0.607628879296953,0.180322501593567,0.479988649058211,0.35302941445135,0.390024859138437,0.529526947157259,0.27786419325624,0.600234727510616,0.444185620316579,0.458186694849808,0.321061619749367,0.343209726068845,0.572303073493749,0.305872038756947,0.409792289018428,0.404229964772062,0.334686356825096,0.283485561534241,0.304915782573689,0.396376388888284,0.306932611359238,0.332274180615998,0.353953109268474,0.436156566257437,0.276926049927707,0.46591999683525,0.301235062709427,0.214591665139434,0.350254310144235,0.368703917850553,0.429571534028823,0.467195684164008
"Msi2",1.8101474309144,1.81881711732866,1.77449176015411,1.96478374867676,1.77042271149728,1.8273506083017,1.87236829533759,1.86369534524579,1.91104542930898,1.90015861337511,1.93939039423271,1.92165185088593,1.91537961584459,1.83608087049373,1.84240211699231,1.80101770223137,2.03382555366734,1.92221162097393,1.865490342886,1.98362155007473,2.00831990815201,1.86999152838437,1.75893291232553,2.06612126469149,1.97166828518561,1.81458542055217,1.8345797378507,1.7697417158654,1.72694532082687,1.8261305245502,1.8609539576252,1.77057771454779,1.67008426776737,1.67185468958972,2.04756822212876,1.98325418136249,1.69060652628218,2.04737731903335,1.79854007217119,1.97492784373874,1.97137845763674,1.79093537630803,1.77049150387712,1.74031204928421,1.80834543425105,1.74111117602045,1.90205317882618,1.80450839517531,1.85608121760277,1.78606754405633,1.93525223814519,1.91930430835837,1.77030410848755,1.84362676946156,1.92438349973363,1.83483121672387,1.85034433509815,2.02723938716464,1.84548145331967,1.81506094082084,1.7734282148217,1.86300590024445,1.7223352354155,1.92368246572808,1.90949610025547,1.71530334899087,1.69739084893415,1.79828100441658,1.79956484334515,2.05053598675315,1.91388251141483,1.87120200621536,1.62829895925801,1.7488925048641,1.72765694340062,1.74313852718507,1.74654772846952,1.99549474453559,1.88779591652355,1.85919368784206,1.85987159148574,1.82109993136584,1.75860880586208,1.90777686666952,1.77040029054328,1.89386162909779,1.82209574713989,2.08303315251275,1.75597964504332,1.64199287708218,1.92269913756628,1.92763781514771,1.88708393223907,1.77767257186611,1.73511762812706,2.00208411497974,1.64614356177694,1.89801626885331,1.80970629436961,1.78609241465967
"Hlf",0.916137626447526,0.962952759517117,0.663082839359022,0.716524917912396,0.903744325616981,0.786435204074318,0.903744325616981,0.905941498065065,0.737529377929364,0.832254766693271,1.23903390731812,0.936187640587637,1.10071292665448,0.802156228117202,0.958837561300176,0.768481579443818,1.02905809952827,0.946336947962067,0.752625575087317,0.936040036641134,0.672801744803054,0.912091220610419,1.03094501991018,1.01158862503484,0.87864493608512,0.798109822280095,0.984889694039139,0.796247965258186,0.906497532570162,0.727097486294813,1.08320623707353,0.832355549631743,0.937277066778111,0.803386331055543,0.963080812632099,0.884937038048097,0.795010935121209,0.951143160997723,0.935998440161983,0.771197099404112,0.88788832126048,0.687280042274712,0.750669862325572,0.764058733606755,0.9456182653373,0.900416602404642,0.791911576056954,0.795259322006184,0.705091759392958,0.706093026277845,1.06193134452396,1.07116780250068,1.00581534248944,0.951143160997723,0.937619309402922,1.01632604569066,0.563585434934604,1.19818320585449,0.827448553657615,0.780768400901641,0.769342169580839,0.862830528207769,1.00224615959076,0.787153886699085,1.00287098647569,0.848283438356277,0.835312529278376,0.775491892126193,0.854597039785689,0.839117475429144,0.903744325616981,0.808628170550476,0.953610294073041,0.770053453101601,1.07840695123651,0.848076573674627,0.858784122370662,0.753385382285865,0.837538202667355,0.825492840895871,0.687998724899479,0.865169608168106,0.867339112810137,0.629336387305909,0.92438176521027,1.0033107853449,1.0321229338758,1.01470588264453,0.782765422580528,0.947268261888809,1.07451828437058,0.877379346561012,0.789952397817515,0.842299427409749,0.950040596075281,0.991733669824684,0.960238091861444,0.878398884914639,1.02776487102286,0.912203116737145
"Stxbp4",0.542580974917636,0.707047472154702,0.871548166766914,0.652274507724514,0.372078161706573,0.564822465071582,0.505720510544167,0.397505467560604,0.603638642206796,0.628554527747253,0.566643197519709,0.780001194599087,0.603503661893178,0.505720510544167,0.51800733200199,0.645647562240732,0.569203714429494,0.689612195036412,0.722049813572819,0.601257965767308,0.456472441774402,0.617881176426363,0.553879153123457,0.596876716409395,0.706328789529935,0.618983226249723,0.457709471911379,0.43718223483284,0.62979155788423,0.546150157816314,0.497002871985022,0.71061665505338,0.346402468967567,0.427227566136717,0.734336635030642,0.470473516307631,0.590584614446418,0.5005720548837,0.423658383238039,0.79587152525823,0.799453331789794,0.517153669063605,0.283389088916663,0.660514923345231,0.516051619240245,0.547252207639674,0.660514923345231,0.689134972097984,0.604875672343773,0.537056079257213,0.621073919325085,0.534965386181851,0.72438196633452,0.636553483681631,0.558436979274138,0.718615610987758,0.608787097867262,0.610742810629007,0.60559435496854,0.627835845122486,0.667276849142631,0.600069459308117,0.59883242917114,0.62979155788423,0.593307533510717,0.794634495121253,0.402176700282643,0.76210302084501,0.467280773408909,0.5005720548837,0.739229304702128,0.406223106119749,0.619836889188108,0.541727311979251,0.625745152047124,0.668607735019444,0.544615499246049,0.571449410555364,0.497379311984978,0.600445899308074,0.463711590510231,0.636553483681631,0.367783368984492,0.719799703188582,0.606539049033071,0.625794865890065,0.669850075805847,0.528497512477241,0.404229964772062,0.770835779408939,0.56081231771257,0.682923838183782,0.70344819869594,0.544709818521465,0.353546826258542,0.591220101015469,0.535858952205765,0.409539309671918,0.624519178561307,0.397256728793493
"Nme2",0.385218646102781,0.385218646102781,0.318636083153199,0.442707130493263,0.355496547526668,0.24690506454315,0.35192736462799,0.363837746085857,0.285344801678408,0.397129027560648,0.322205266051877,0.385218646102781,0.306349261695376,0.346402468967567,0.297631623136231,0.339640543170167,0.276627163119263,0.292483167475764,0.24690506454315,0.26434034166144,0.252053520203616,0.330922904611022,0.27110226745884,0.348358181729312,0.472805669069332,0.380070190442315,0.318636083153199,0.337684830408422,0.285344801678408,0.454993951951086,0.385218646102781,0.418509927577572,0.301200806034909,0.255622703102295,0.267909524560118,0.297631623136231,0.288913984577086,0.414940744678894,0.463711590510231,0.330922904611022,0.424895413375016,0.306349261695376,0.376501007543636,0.3344920875097,0.252053520203616,0.346402468967567,0.402653923221071,0.343209726068845,0.267909524560118,0.306349261695376,0.288913984577086,0.460518847611509,0.280196346017941,0.280196346017941,0.322205266051877,0.35192736462799,0.295675910374486,0.276627163119263,0.385218646102781,0.307962731832309,0.339640543170167,0.258815446001017,0.288913984577086,0.400698210459326,0.295675910374486,0.343209726068845,0.376501007543636,0.238187425984005,0.255622703102295,0.259191886000973,0.35192736462799,0.372931824644958,0.330922904611022,0.171604863034423,0.372931824644958,0.406223106119749,0.309918444594054,0.297631623136231,0.313487627492732,0.355496547526668,0.355120107526712,0.406223106119749,0.376501007543636,0.29794254659512,0.27260097733836,0.306932611359238,0.207618429160865,0.375595879400995,0.28527176196674,0.384585944165113,0.402566073693349,0.375595879400995,0.294261826730858,0.315922676123356,0.328593460751736,0.422598298050254,0.471229341735106,0.29794254659512,0.462239276970988,0.388266664029375
"Nme1",0.330922904611022,0.24690506454315,0.330922904611022,0.378080280305425,0.322205266051877,0.306349261695376,0.117309121542663,0.399084740322393,0.385218646102781,0.138313581559631,0.318636083153199,0.26434034166144,0.276627163119263,0.38878782900146,0.339640543170167,0.288913984577086,0.234618243085327,0.322205266051877,0.4938101290863,0.318636083153199,0.343209726068845,0.222331421627504,0.168035680135744,0.217182965967037,0.45694966471283,0.35192736462799,0.243335881644472,0.35868929042539,0.280196346017941,0.285344801678408,0.213613783068359,0.364214186085813,0.315066900254521,0.201326961610536,0.243335881644472,0.24690506454315,0.255622703102295,0.285344801678408,0.159318041576599,0.273057980220584,0.288913984577086,0.327353721712344,0.364214186085813,0.4938101290863,0.24690506454315,0.433989491934118,0.360645003187135,0.402653923221071,0.285344801678408,0.321828826051921,0.171604863034423,0.14188276445831,0.243335881644472,0.255622703102295,0.21004460016968,0.192609323051391,0.222331421627504,0.300824366034953,0.231049060186648,0.439514387594541,0.297631623136231,0.225900604526182,0.192609323051391,0.231049060186648,0.26434034166144,0.393936284661926,0.367783368984492,0.448232026153685,0.222331421627504,0.297631623136231,0.297631623136231,0.204896144509214,0.35192736462799,0.36936264174628,0.138313581559631,0.318636083153199,0.348358181729312,0.243335881644472,0.343209726068845,0.222331421627504,0.252053520203616,0.313487627492732,0.309918444594054,0.301623266459382,0.315922676123356,0.393576008929231,0.406246793557611,0.315922676123356,0.301235062709427,0.326576631966187,0.207618429160865,0.241950063181743,0.28527176196674,0.176967515004248,0.332274180615998,0.425890814164561,0.425890814164561,0.27260097733836,0.371915159536733,0.335566696730305
"Fam117a",0.24690506454315,0.273057980220584,0.414940744678894,0.409415849018471,0.309918444594054,0.280196346017941,0.243335881644472,0.343209726068845,0.180322501593567,0.280196346017941,0.322205266051877,0.267909524560118,0.243335881644472,0.402653923221071,0.309918444594054,0.330922904611022,0.379693750442358,0.328967191849277,0.189040140152712,0.346402468967567,0.201326961610536,0.168035680135744,0.21004460016968,0.334115647509744,0.435945204695862,0.288913984577086,0.364214186085813,0.222331421627504,0.495389401848088,0.467280773408909,0.255622703102295,0.322205266051877,0.337684830408422,0.250097807441872,0.313487627492732,0.433989491934118,0.284867578739979,0.27110226745884,0.364214186085813,0.48114686762852,0.201326961610536,0.355496547526668,0.267909524560118,0.41298503191715,0.272580757282156,0.294062440237553,0.225900604526182,0.222331421627504,0.472805669069332,0.35868929042539,0.285344801678408,0.301200806034909,0.430796749035396,0.288913984577086,0.213613783068359,0.372931824644958,0.243335881644472,0.330922904611022,0.285344801678408,0.231049060186648,0.343209726068845,0.339640543170167,0.150600403017455,0.334115647509744,0.222331421627504,0.390367101763248,0.313111187492776,0.35192736462799,0.318636083153199,0.297631623136231,0.267909524560118,0.255622703102295,0.231049060186648,0.360645003187135,0.231049060186648,0.385218646102781,0.330922904611022,0.259191886000973,0.451424769052407,0.397505467560604,0.276627163119263,0.322205266051877,0.321828826051921,0.241950063181743,0.120975031590872,0.28527176196674,0.171269966354437,0.216608493924983,0.183940750982817,0.111984966826753,0.28527176196674,0.250940127945861,0.385861631493871,0.347357141453476,0.393576008929231,0.241950063181743,0.404229964772062,0.344944965244378,0.211299149025127,0.27260097733836
"Hoxb6",0.0753002015087273,0.0420089200339361,0.0753002015087273,0.138313581559631,0.10502230008484,0.0753002015087273,0.0840178400678722,0.0420089200339361,0.117309121542663,0.10502230008484,0.0840178400678722,0.0420089200339361,0.0630133800509041,0.021004460016968,0.0963046615256953,0.021004460016968,0.0420089200339361,0.021004460016968,0.0420089200339361,0.0840178400678722,0.021004460016968,0.0753002015087273,0.117309121542663,0.0630133800509041,0.0630133800509041,0.0840178400678722,0.0420089200339361,0.021004460016968,0.0420089200339361,0.021004460016968,0.021004460016968,0.021004460016968,0.0542957414917592,0.021004460016968,0.132788685899209,0.0630133800509041,0.0753002015087273,0.10502230008484,0.0840178400678722,0.021004460016968,0.021004460016968,0.021004460016968,0.0963046615256953,0.0840178400678722,0.138313581559631,0.0420089200339361,0,0.0420089200339361,0.0630133800509041,0.138313581559631,0.0963046615256953,0.0963046615256953,0.0753002015087273,0.021004460016968,0.108591482983518,0.0630133800509041,0.0420089200339361,0.0420089200339361,0,0.10502230008484,0.0420089200339361,0.0875870229665505,0.0630133800509041,0.0665825629495824,0.0963046615256953,0.021004460016968,0.180322501593567,0.021004460016968,0.021004460016968,0.0753002015087273,0.0840178400678722,0.0963046615256953,0.021004460016968,0.021004460016968,0,0.0630133800509041,0.129595943000487,0.021004460016968,0.0420089200339361,0.0840178400678722,0.0630133800509041,0.0840178400678722,0.117309121542663,0,0.0866433975699932,0.151625945747488,0.14263588098337,0.0433216987849966,0.0866433975699932,0.15530666561175,0.0433216987849966,0.108304246962491,0.077653332805875,0.0649825481774949,0.0433216987849966,0.0993141821983733,0.077653332805875,0.0649825481774949,0.108304246962491,0.0216608493924983
"Hoxb3",0.108591482983518,0.0840178400678722,0.10502230008484,0.126026760101808,0.0630133800509041,0.138313581559631,0.138313581559631,0.0963046615256953,0.126026760101808,0.180322501593567,0.0630133800509041,0.10502230008484,0.159318041576599,0.0630133800509041,0.0840178400678722,0.0963046615256953,0.159318041576599,0.168035680135744,0.159318041576599,0.180322501593567,0.117309121542663,0.288913984577086,0.0840178400678722,0.117309121542663,0.0840178400678722,0.0753002015087273,0.117309121542663,0.0420089200339361,0.126026760101808,0.021004460016968,0.0963046615256953,0.117309121542663,0.168035680135744,0.0420089200339361,0.0840178400678722,0.126026760101808,0.10502230008484,0.0630133800509041,0.0630133800509041,0.0753002015087273,0.159318041576599,0.10502230008484,0.0840178400678722,0.126026760101808,0.0840178400678722,0.117309121542663,0.0840178400678722,0.126026760101808,0.10502230008484,0.0840178400678722,0.126026760101808,0.0630133800509041,0.0840178400678722,0.189040140152712,0.126026760101808,0.126026760101808,0.138313581559631,0.147031220118776,0.159318041576599,0.10502230008484,0.10502230008484,0.0840178400678722,0.0630133800509041,0.10502230008484,0.10502230008484,0.0753002015087273,0.213613783068359,0.117309121542663,0.0420089200339361,0.0840178400678722,0.10502230008484,0.192609323051391,0.126026760101808,0.0840178400678722,0.189040140152712,0.10502230008484,0.138313581559631,0.0963046615256953,0.10502230008484,0.201326961610536,0.117309121542663,0.0630133800509041,0.117309121542663,0.0216608493924983,0.14263588098337,0.108304246962491,0.14263588098337,0.14263588098337,0.108304246962491,0.108304246962491,0.120975031590872,0.077653332805875,0.185957579768366,0.241950063181743,0.0866433975699932,0.12996509635499,0.0649825481774949,0.0433216987849966,0.0343316340208784,0.0433216987849966
"Nfe2l1",0.0630133800509041,0.159318041576599,0.0630133800509041,0.0840178400678722,0.126026760101808,0.0630133800509041,0.117309121542663,0.117309121542663,0.0963046615256953,0.0630133800509041,0.117309121542663,0.0420089200339361,0.021004460016968,0.150600403017455,0,0.0840178400678722,0.0630133800509041,0.159318041576599,0.0840178400678722,0.147031220118776,0.0840178400678722,0.147031220118776,0.0420089200339361,0.126026760101808,0.189040140152712,0.0963046615256953,0.126026760101808,0.0840178400678722,0.117309121542663,0.117309121542663,0.0840178400678722,0.0630133800509041,0.189040140152712,0.0420089200339361,0.0840178400678722,0.138313581559631,0.168035680135744,0.0963046615256953,0.0420089200339361,0.0630133800509041,0.126026760101808,0.0630133800509041,0.138313581559631,0.138313581559631,0.0630133800509041,0.0840178400678722,0.117309121542663,0.147031220118776,0.0963046615256953,0.10502230008484,0.0753002015087273,0.126026760101808,0.168035680135744,0.159318041576599,0.138313581559631,0.0420089200339361,0.126026760101808,0.10502230008484,0.0840178400678722,0.126026760101808,0.138313581559631,0.021004460016968,0.189040140152712,0.138313581559631,0,0.180322501593567,0.117309121542663,0.10502230008484,0.126026760101808,0.0630133800509041,0.0542957414917592,0.126026760101808,0.10502230008484,0.192609323051391,0.0963046615256953,0.0630133800509041,0.0753002015087273,0.117309121542663,0.0840178400678722,0.126026760101808,0.0630133800509041,0.10502230008484,0.138313581559631,0.0433216987849966,0.151625945747488,0.0433216987849966,0.108304246962491,0.0649825481774949,0.0433216987849966,0.164296730375868,0.173286795139986,0.0649825481774949,0.12996509635499,0.0649825481774949,0.0866433975699932,0.173286795139986,0.151625945747488,0.108304246962491,0.12996509635499,0.0866433975699932
"Top2a",0.604263469091727,0.320497940175108,0.487908793425921,0.438660724656156,0.546706192321411,0.387934166063075,0.428543407840363,0.356598597350028,0.455926426456139,0.446276313391941,0.318636083153199,0.519485821825306,0.427783600641814,0.41974695771455,0.504389624667353,0.526724970561135,0.466427110470524,0.534111723243466,0.580167049114509,0.679829721741426,0.562050776364339,0.417110249320925,0.465667303271975,0.628087323995658,0.639033240389834,0.654990027684808,0.43718223483284,0.538293109394191,0.467280773408909,0.437081451894367,0.479567594866732,0.527349797446066,0.4938101290863,0.435467981757434,0.433989491934118,0.41298503191715,0.753862605224294,0.477954124729798,0.354642884588284,0.527101410561091,0.309918444594054,0.398742497697582,0.5790088305442,0.4406164374179,0.524634277485773,0.405369443181365,0.322205266051877,0.411371561780216,0.58926112767361,0.701192957502354,0.356598597350028,0.660992146283659,0.505720510544167,0.354642884588284,0.584292266518284,0.428464596273695,0.646897216010595,0.534675402817725,0.739861530691065,0.41298503191715,0.697852610657129,0.39554975479886,0.33559413733306,0.649551588660216,0.319873113290176,0.614868028032782,0.675746100816801,0.502606579212113,0.333638424571316,0.276627163119263,0.434990758819005,0.711932496757026,0.533486896358535,0.391980571900182,0.251576297265188,0.433989491934118,0.642329858215226,0.328967191849277,0.370976111883214,0.397505467560604,0.620461716073039,0.673734219308107,0.391980571900182,0.333549867944756,0.512534211734554,0.417474159983824,0.528005376321987,0.504117557553817,0.579180650990761,0.519766785301082,0.653166282053787,0.385547558498449,0.47323854019465,0.525849349088019,0.432724851694711,0.315922676123356,0.423485781629057,0.495690571086657,0.517490618927574,0.615140910047234
"Igfbp4",0.355496547526668,0.298868653273208,0.267909524560118,0.337684830408422,0.150600403017455,0.171604863034423,0.189040140152712,0.288913984577086,0.357075820288457,0.168035680135744,0.243335881644472,0.297631623136231,0.297631623136231,0.234618243085327,0.280196346017941,0.27110226745884,0.250097807441872,0.234618243085327,0.222331421627504,0.0840178400678722,0.325398008950599,0.159318041576599,0.159318041576599,0.309918444594054,0.10502230008484,0.171604863034423,0.309918444594054,0.0332912814747912,0.208088887407936,0.204896144509214,0.213613783068359,0.225900604526182,0.201326961610536,0.234618243085327,0.201326961610536,0.288913984577086,0.126026760101808,0.288913984577086,0.259191886000973,0.288913984577086,0.267909524560118,0.267909524560118,0.276627163119263,0.138313581559631,0.222331421627504,0.171604863034423,0.262384628899695,0.231049060186648,0.318636083153199,0.26434034166144,0.213613783068359,0.222331421627504,0.288913984577086,0.126026760101808,0.180322501593567,0.402653923221071,0.27786419325624,0.126026760101808,0.225900604526182,0.267909524560118,0.201326961610536,0.189040140152712,0.180322501593567,0.147031220118776,0.204896144509214,0.294062440237553,0.171604863034423,0.27110226745884,0.309918444594054,0.192609323051391,0.180322501593567,0.225900604526182,0.241380168882727,0.24690506454315,0.147031220118776,0.301200806034909,0.278240633256197,0.213613783068359,0.27110226745884,0.309918444594054,0.25298599470867,0.243335881644472,0.201326961610536,0.313905847337807,0.263610912574241,0.194947644532485,0.229279278553363,0.241950063181743,0.241950063181743,0.190774788512968,0.259930192709979,0.133645816219252,0.27260097733836,0.151625945747488,0.28527176196674,0.229279278553363,0.216608493924983,0.28527176196674,0.223969933653507,0.241950063181743
